"Date","Price","Open","High","Low","Vol.","Change %"
"19/01/2021","4,447.23","4,484.25","4,489.88","4,441.76","132.82M","-0.29%"
"18/01/2021","4,460.31","4,435.34","4,461.45","4,434.95","103.68M","0.09%"
"15/01/2021","4,456.08","4,482.84","4,488.59","4,417.99","186.92M","-1.11%"
"14/01/2021","4,505.98","4,487.54","4,512.92","4,482.07","156.26M","0.44%"
"13/01/2021","4,486.15","4,475.66","4,497.74","4,470.94","166.47M","0.18%"
"12/01/2021","4,477.87","4,492.33","4,498.91","4,468.06","130.53M","-0.15%"
"11/01/2021","4,484.55","4,501.97","4,515.63","4,457.34","137.37M","-0.76%"
"08/01/2021","4,519.02","4,522.42","4,530.00","4,497.56","153.57M","0.65%"
"07/01/2021","4,489.66","4,476.83","4,503.40","4,459.79","150.06M","0.66%"
"06/01/2021","4,460.08","4,439.10","4,474.34","4,401.10","213.18M","1.15%"
"05/01/2021","4,409.36","4,415.85","4,437.86","4,383.60","134.23M","-0.36%"
"04/01/2021","4,425.27","4,444.49","4,480.31","4,410.80","146.99M","0.70%"
"31/12/2020","4,394.69","4,410.14","4,430.62","4,394.69","35.55M","-0.84%"
"30/12/2020","4,431.75","4,439.69","4,452.24","4,428.53","61.37M","-0.24%"
"29/12/2020","4,442.33","4,438.78","4,453.15","4,437.40","82.50M","0.44%"
"28/12/2020","4,422.87","4,406.72","4,434.62","4,398.07","77.21M","1.07%"
"24/12/2020","4,376.16","4,391.27","4,394.19","4,372.95","31.08M","-0.08%"
"23/12/2020","4,379.60","4,335.88","4,388.57","4,335.88","100.77M","1.12%"
"22/12/2020","4,331.07","4,287.83","4,339.70","4,287.83","101.56M","1.32%"
"21/12/2020","4,274.77","4,273.80","4,293.32","4,203.03","200.33M","-2.38%"
"18/12/2020","4,378.91","4,387.45","4,418.86","4,371.69","247.43M","-0.37%"
"17/12/2020","4,395.12","4,415.23","4,421.06","4,392.58","139.00M","0.10%"
"16/12/2020","4,390.72","4,394.36","4,422.19","4,366.85","140.71M","0.35%"
"15/12/2020","4,375.23","4,374.74","4,399.05","4,368.90","160.53M","0.08%"
"14/12/2020","4,371.71","4,395.40","4,410.71","4,371.71","135.76M","0.36%"
"11/12/2020","4,355.92","4,369.22","4,373.34","4,320.59","152.69M","-0.72%"
"10/12/2020","4,387.42","4,397.79","4,405.61","4,356.94","153.91M","-0.03%"
"09/12/2020","4,388.62","4,423.51","4,428.56","4,387.56","140.33M","-0.28%"
"08/12/2020","4,400.87","4,395.30","4,410.39","4,370.85","133.38M","-0.20%"
"07/12/2020","4,409.77","4,426.08","4,427.49","4,380.94","139.64M","-0.60%"
"04/12/2020","4,436.26","4,407.72","4,442.21","4,407.72","174.61M","0.66%"
"03/12/2020","4,406.98","4,412.33","4,414.10","4,385.13","146.44M","-0.14%"
"02/12/2020","4,413.09","4,402.68","4,415.35","4,387.73","156.64M","-0.06%"
"01/12/2020","4,415.72","4,385.90","4,422.72","4,378.35","162.94M","1.12%"
"30/11/2020","4,366.64","4,402.81","4,429.24","4,366.64","249.35M","-1.39%"
"27/11/2020","4,428.16","4,399.98","4,439.10","4,394.66","148.44M","0.61%"
"26/11/2020","4,401.42","4,419.90","4,421.86","4,397.33","110.04M","-0.08%"
"25/11/2020","4,405.03","4,417.62","4,423.20","4,384.72","198.53M","0.15%"
"24/11/2020","4,398.62","4,387.62","4,409.88","4,379.37","233.75M","1.26%"
"23/11/2020","4,343.81","4,382.56","4,392.43","4,343.81","163.45M","-0.02%"
"20/11/2020","4,344.64","4,322.28","4,366.47","4,320.20","144.77M","0.32%"
"19/11/2020","4,330.67","4,332.17","4,341.58","4,309.56","155.88M","-0.68%"
"18/11/2020","4,360.35","4,328.51","4,368.19","4,315.74","155.96M","0.48%"
"17/11/2020","4,339.34","4,331.06","4,341.83","4,308.54","194.02M","0.17%"
"16/11/2020","4,332.15","4,295.27","4,369.98","4,278.35","270.28M","1.80%"
"13/11/2020","4,255.46","4,232.42","4,277.18","4,223.90","177.40M","0.38%"
"12/11/2020","4,239.30","4,256.66","4,278.62","4,227.72","176.86M","-1.33%"
"11/11/2020","4,296.51","4,291.65","4,316.13","4,271.88","204.60M","0.39%"
"10/11/2020","4,279.97","4,223.13","4,295.00","4,204.18","363.54M","1.65%"
"09/11/2020","4,210.50","3,980.51","4,244.43","3,970.23","429.79M","7.38%"
"06/11/2020","3,921.18","3,926.09","3,952.83","3,887.56","162.91M","-0.49%"
"05/11/2020","3,940.49","3,929.18","3,952.11","3,907.10","182.07M","1.25%"
"04/11/2020","3,891.96","3,759.06","3,894.06","3,749.97","167.07M","2.34%"
"03/11/2020","3,803.12","3,756.65","3,807.30","3,746.70","173.98M","2.37%"
"02/11/2020","3,715.10","3,656.05","3,724.82","3,631.50","159.99M","2.04%"
"30/10/2020","3,640.89","3,585.83","3,646.26","3,583.61","175.92M","0.46%"
"29/10/2020","3,624.38","3,625.57","3,652.82","3,580.94","193.63M","0.01%"
"28/10/2020","3,623.91","3,677.76","3,677.76","3,585.82","248.99M","-3.42%"
"27/10/2020","3,752.26","3,809.29","3,816.96","3,747.43","174.14M","-1.73%"
"26/10/2020","3,818.42","3,842.61","3,883.27","3,817.91","134.56M","-1.96%"
"23/10/2020","3,894.66","3,845.19","3,912.47","3,845.19","128.27M","1.14%"
"22/10/2020","3,850.72","3,817.87","3,867.62","3,799.05","137.13M","-0.04%"
"21/10/2020","3,852.26","3,912.60","3,914.47","3,849.10","124.12M","-1.55%"
"20/10/2020","3,912.90","3,904.41","3,940.96","3,896.87","142.18M","-0.14%"
"19/10/2020","3,918.35","3,927.69","3,956.02","3,872.14","73.67M","0.15%"
"16/10/2020","3,912.40","3,890.22","3,928.99","3,870.49","153.38M","1.82%"
"15/10/2020","3,842.38","3,871.68","3,874.71","3,818.58","160.60M","-2.06%"
"14/10/2020","3,923.15","3,934.21","3,941.46","3,913.30","113.73M","-0.10%"
"13/10/2020","3,927.26","3,949.82","3,949.82","3,913.06","133.47M","-0.69%"
"12/10/2020","3,954.58","3,935.43","3,967.86","3,928.82","115.71M","0.61%"
"09/10/2020","3,930.73","3,929.47","3,936.54","3,912.24","131.70M","0.61%"
"08/10/2020","3,906.90","3,903.04","3,924.46","3,881.28","127.98M","0.66%"
"07/10/2020","3,881.37","3,884.91","3,906.53","3,868.54","145.31M","-0.24%"
"06/10/2020","3,890.86","3,875.02","3,912.66","3,856.57","148.68M","0.59%"
"05/10/2020","3,868.18","3,854.63","3,870.43","3,842.46","139.71M","1.12%"
"02/10/2020","3,825.38","3,785.01","3,825.38","3,775.02","134.49M","-0.01%"
"01/10/2020","3,825.88","3,846.79","3,863.05","3,812.25","153.82M","0.36%"
"30/09/2020","3,812.26","3,797.91","3,847.93","3,788.96","166.78M","-0.35%"
"29/09/2020","3,825.63","3,824.24","3,837.75","3,806.69","130.73M","-0.33%"
"28/09/2020","3,838.20","3,806.31","3,842.19","3,794.14","162.56M","2.44%"
"25/09/2020","3,746.87","3,748.99","3,766.08","3,697.45","162.00M","-0.53%"
"24/09/2020","3,766.73","3,754.78","3,800.61","3,753.61","167.72M","-0.87%"
"23/09/2020","3,799.63","3,820.22","3,855.12","3,799.63","146.51M","0.51%"
"22/09/2020","3,780.35","3,807.36","3,821.39","3,780.35","153.21M","-0.33%"
"21/09/2020","3,792.68","3,901.19","3,904.86","3,782.35","204.07M","-3.73%"
"18/09/2020","3,939.83","3,980.80","3,985.69","3,939.83","380.45M","-1.21%"
"17/09/2020","3,988.10","3,961.78","3,998.36","3,954.65","140.47M","-0.69%"
"16/09/2020","4,015.95","4,006.30","4,026.29","3,982.15","133.35M","0.20%"
"15/09/2020","4,007.88","4,000.24","4,022.12","3,983.57","124.12M","0.27%"
"14/09/2020","3,996.93","4,009.89","4,022.03","3,982.15","96.55M","0.41%"
"11/09/2020","3,980.60","3,970.00","3,995.04","3,955.46","116.52M","0.13%"
"10/09/2020","3,975.43","3,994.45","4,004.48","3,961.42","116.35M","-0.33%"
"09/09/2020","3,988.52","3,943.42","3,998.94","3,931.95","137.77M","1.40%"
"08/09/2020","3,933.26","3,996.15","4,001.32","3,902.96","152.10M","-1.61%"
"07/09/2020","3,997.69","3,939.45","4,004.89","3,939.45","96.80M","1.81%"
"04/09/2020","3,926.60","3,934.07","4,008.86","3,899.45","171.87M","-0.86%"
"03/09/2020","3,960.68","4,013.67","4,056.03","3,942.16","152.19M","-0.53%"
"02/09/2020","3,981.77","3,933.69","4,004.02","3,927.30","134.11M","1.87%"
"01/09/2020","3,908.81","3,938.94","3,952.79","3,875.70","145.47M","-0.24%"
"31/08/2020","3,918.33","3,993.61","4,010.28","3,916.14","171.81M","-1.01%"
"28/08/2020","3,958.23","3,977.38","3,978.31","3,931.98","108.07M","-0.20%"
"27/08/2020","3,966.28","3,997.72","3,997.72","3,961.86","105.28M","-0.73%"
"26/08/2020","3,995.60","3,951.27","3,996.37","3,940.04","85.71M","0.82%"
"25/08/2020","3,963.05","3,974.74","4,011.27","3,962.56","107.27M","0.00%"
"24/08/2020","3,962.96","3,918.57","3,966.60","3,918.57","108.24M","2.18%"
"21/08/2020","3,878.27","3,901.43","3,909.49","3,833.88","111.85M","-0.24%"
"20/08/2020","3,887.43","3,890.18","3,908.35","3,870.47","102.98M","-1.28%"
"19/08/2020","3,937.87","3,898.90","3,937.87","3,892.37","91.38M","0.74%"
"18/08/2020","3,908.88","3,921.35","3,958.42","3,899.40","96.20M","-0.71%"
"17/08/2020","3,936.76","3,935.94","3,953.24","3,907.73","87.70M","0.18%"
"14/08/2020","3,929.53","3,963.53","3,963.53","3,897.63","113.92M","-1.56%"
"13/08/2020","3,991.84","4,003.61","4,018.85","3,988.22","104.56M","-0.51%"
"12/08/2020","4,012.11","3,966.36","4,029.22","3,964.15","128.30M","0.86%"
"11/08/2020","3,978.00","3,928.99","3,995.72","3,925.08","159.50M","2.34%"
"10/08/2020","3,886.87","3,881.87","3,907.61","3,860.88","109.15M","0.46%"
"07/08/2020","3,869.15","3,860.42","3,874.04","3,831.64","109.28M","0.12%"
"06/08/2020","3,864.55","3,888.71","3,915.85","3,846.92","132.08M","-0.84%"
"05/08/2020","3,897.18","3,889.60","3,911.77","3,876.21","139.31M","0.98%"
"04/08/2020","3,859.45","3,882.22","3,883.58","3,834.91","159.94M","0.21%"
"03/08/2020","3,851.36","3,791.01","3,867.69","3,762.95","164.64M","1.86%"
"31/07/2020","3,780.88","3,837.81","3,871.51","3,780.88","215.72M","-1.27%"
"30/07/2020","3,829.65","3,906.62","3,906.62","3,790.67","211.37M","-2.08%"
"29/07/2020","3,911.19","3,902.66","3,925.78","3,900.37","141.65M","0.56%"
"28/07/2020","3,889.35","3,889.77","3,905.47","3,863.41","123.51M","-0.17%"
"27/07/2020","3,896.08","3,902.23","3,909.67","3,881.85","119.04M","-0.39%"
"24/07/2020","3,911.33","3,922.43","3,930.40","3,886.68","116.26M","-1.54%"
"23/07/2020","3,972.54","3,994.56","4,009.45","3,961.32","124.18M","-0.02%"
"22/07/2020","3,973.19","4,004.52","4,016.86","3,965.01","120.41M","-1.16%"
"21/07/2020","4,019.95","4,038.40","4,071.40","4,014.74","139.96M","0.24%"
"20/07/2020","4,010.46","3,981.92","4,015.78","3,949.61","120.40M","0.51%"
"17/07/2020","3,989.92","4,009.03","4,009.03","3,972.36","139.46M","-0.39%"
"16/07/2020","4,005.41","3,990.00","4,018.88","3,976.19","116.90M","-0.34%"
"15/07/2020","4,018.99","3,970.92","4,045.00","3,967.60","157.38M","1.96%"
"14/07/2020","3,941.57","3,924.12","3,941.57","3,891.19","135.30M","-0.96%"
"13/07/2020","3,979.78","3,954.42","3,981.72","3,921.70","120.67M","1.66%"
"10/07/2020","3,914.62","3,853.78","3,916.81","3,846.65","136.33M","1.03%"
"09/07/2020","3,874.77","3,943.91","3,949.86","3,868.45","139.22M","-1.27%"
"08/07/2020","3,924.69","3,943.56","3,967.66","3,916.66","133.58M","-1.20%"
"07/07/2020","3,972.40","3,981.56","3,983.94","3,945.04","121.36M","-0.75%"
"06/07/2020","4,002.46","4,021.87","4,033.13","3,983.73","142.34M","1.50%"
"03/07/2020","3,943.47","3,979.22","3,984.43","3,924.44","101.56M","-0.75%"
"02/07/2020","3,973.24","3,908.07","3,989.82","3,902.88","176.99M","2.42%"
"01/07/2020","3,879.44","3,886.69","3,907.83","3,818.79","153.25M","-0.12%"
"30/06/2020","3,884.04","3,897.03","3,904.99","3,856.43","177.12M","-0.10%"
"29/06/2020","3,887.81","3,844.87","3,912.06","3,827.91","150.88M","0.68%"
"26/06/2020","3,861.37","3,904.08","3,942.85","3,860.54","146.71M","-0.18%"
"25/06/2020","3,868.26","3,807.27","3,883.92","3,770.52","180.05M","1.04%"
"24/06/2020","3,828.50","3,919.76","3,935.06","3,828.50","164.49M","-2.91%"
"23/06/2020","3,943.43","3,911.29","3,966.23","3,904.00","170.91M","1.33%"
"22/06/2020","3,891.71","3,879.66","3,938.63","3,857.75","153.88M","-0.68%"
"19/06/2020","3,918.24","3,936.88","3,966.11","3,918.24","363.44M","0.25%"
"18/06/2020","3,908.40","3,921.87","3,952.23","3,869.85","168.16M","-0.66%"
"17/06/2020","3,934.24","3,905.77","3,960.41","3,905.77","183.25M","0.71%"
"16/06/2020","3,906.41","3,884.77","3,948.02","3,858.77","234.90M","2.80%"
"15/06/2020","3,799.89","3,721.36","3,819.45","3,702.17","179.83M","-0.38%"
"12/06/2020","3,814.36","3,759.94","3,891.94","3,747.55","222.13M","0.53%"
"11/06/2020","3,794.39","3,879.21","3,900.85","3,794.39","258.52M","-4.69%"
"10/06/2020","3,981.07","4,035.99","4,065.21","3,974.41","207.44M","-0.91%"
"09/06/2020","4,017.83","4,092.42","4,105.35","3,985.30","281.40M","-1.59%"
"08/06/2020","4,082.61","4,070.74","4,111.59","4,052.87","294.83M","-0.42%"
"05/06/2020","4,099.95","4,000.77","4,100.46","4,000.77","317.93M","3.42%"
"04/06/2020","3,964.56","3,945.52","3,992.66","3,928.41","230.83M","-0.10%"
"03/06/2020","3,968.42","3,884.62","3,968.76","3,882.90","265.93M","3.22%"
"02/06/2020","3,844.68","3,794.93","3,859.04","3,791.48","212.83M","2.09%"
"01/06/2020","3,766.02","3,773.07","3,778.53","3,733.20","132.09M","1.50%"
"29/05/2020","3,710.32","3,739.14","3,765.33","3,709.69","305.26M","-1.58%"
"28/05/2020","3,769.72","3,732.67","3,777.59","3,718.34","202.37M","1.63%"
"27/05/2020","3,709.25","3,665.00","3,730.40","3,656.98","276.81M","1.52%"
"26/05/2020","3,653.69","3,635.22","3,662.64","3,630.32","224.24M","1.52%"
"25/05/2020","3,599.01","3,543.48","3,599.01","3,526.31","109.11M","2.31%"
"22/05/2020","3,517.86","3,465.17","3,539.29","3,453.93","168.07M","0.13%"
"21/05/2020","3,513.22","3,512.00","3,555.58","3,497.80","149.19M","-1.10%"
"20/05/2020","3,552.37","3,501.71","3,553.64","3,469.90","187.01M","0.88%"
"19/05/2020","3,521.51","3,586.99","3,586.99","3,494.07","243.22M","-1.35%"
"18/05/2020","3,569.76","3,462.87","3,572.63","3,459.81","165.14M","5.06%"
"15/05/2020","3,397.70","3,433.35","3,437.36","3,378.55","156.34M","0.35%"
"14/05/2020","3,385.90","3,411.19","3,423.80","3,329.86","178.36M","-1.77%"
"13/05/2020","3,446.94","3,503.40","3,504.11","3,442.92","153.84M","-2.72%"
"12/05/2020","3,543.38","3,550.47","3,563.62","3,528.94","152.32M","-0.38%"
"11/05/2020","3,556.78","3,616.87","3,620.50","3,537.22","122.88M","-1.33%"
"08/05/2020","3,604.55","3,593.61","3,610.48","3,577.52","76.28M","1.25%"
"07/05/2020","3,559.89","3,527.75","3,561.76","3,517.24","117.97M","1.45%"
"06/05/2020","3,509.17","3,545.61","3,548.87","3,503.53","123.56M","-1.00%"
"05/05/2020","3,544.63","3,521.49","3,552.31","3,497.74","140.29M","2.47%"
"04/05/2020","3,459.11","3,492.46","3,501.69","3,451.87","183.99M","-4.19%"
"30/04/2020","3,610.57","3,701.87","3,722.93","3,600.03","221.50M","-2.00%"
"29/04/2020","3,684.29","3,603.85","3,686.84","3,595.60","181.64M","2.29%"
"28/04/2020","3,601.73","3,555.52","3,625.36","3,541.70","167.15M","1.42%"
"27/04/2020","3,551.45","3,532.17","3,551.45","3,510.02","122.44M","2.51%"
"24/04/2020","3,464.55","3,459.84","3,506.70","3,441.73","125.48M","-1.22%"
"23/04/2020","3,507.49","3,499.65","3,537.78","3,462.76","137.82M","1.05%"
"22/04/2020","3,470.94","3,450.41","3,475.58","3,435.23","132.24M","1.19%"
"21/04/2020","3,430.03","3,517.65","3,520.27","3,430.03","151.07M","-3.58%"
"20/04/2020","3,557.39","3,552.83","3,557.39","3,485.50","123.62M","0.54%"
"17/04/2020","3,538.15","3,512.98","3,570.21","3,509.11","195.34M","3.53%"
"16/04/2020","3,417.56","3,462.19","3,473.47","3,395.97","169.58M","-0.21%"
"15/04/2020","3,424.67","3,557.59","3,566.70","3,414.50","185.87M","-3.87%"
"14/04/2020","3,562.63","3,594.57","3,601.69","3,548.64","169.75M","0.14%"
"09/04/2020","3,557.79","3,554.57","3,582.10","3,483.15","206.86M","1.67%"
"08/04/2020","3,499.45","3,464.60","3,499.45","3,420.29","149.32M","0.20%"
"07/04/2020","3,492.60","3,526.23","3,554.49","3,445.09","245.95M","2.24%"
"06/04/2020","3,416.20","3,378.46","3,418.85","3,352.84","222.34M","4.71%"
"03/04/2020","3,262.43","3,309.98","3,314.89","3,254.72","274.26M","-1.67%"
"02/04/2020","3,317.69","3,333.71","3,348.75","3,261.31","238.53M","0.44%"
"01/04/2020","3,303.23","3,343.25","3,348.68","3,290.60","209.30M","-4.10%"
"31/03/2020","3,444.49","3,471.70","3,497.88","3,381.21","230.90M","0.58%"
"30/03/2020","3,424.75","3,423.67","3,430.13","3,314.09","185.69M","0.29%"
"27/03/2020","3,414.93","3,484.91","3,507.97","3,370.48","243.21M","-4.22%"
"26/03/2020","3,565.47","3,400.36","3,565.47","3,370.03","263.14M","2.60%"
"25/03/2020","3,475.19","3,421.72","3,506.74","3,324.11","290.93M","4.05%"
"24/03/2020","3,339.80","3,216.94","3,339.80","3,179.78","278.18M","8.35%"
"23/03/2020","3,082.31","3,055.82","3,220.01","3,043.31","283.91M","-3.57%"
"20/03/2020","3,196.27","3,199.93","3,236.15","3,141.70","446.93M","5.32%"
"19/03/2020","3,034.89","3,015.11","3,069.32","2,913.71","316.43M","2.90%"
"18/03/2020","2,949.24","3,063.78","3,065.52","2,924.68","326.04M","-5.43%"
"17/03/2020","3,118.74","3,176.56","3,178.51","2,951.35","348.98M","2.34%"
"16/03/2020","3,047.49","3,064.23","3,109.38","2,857.67","476.21M","-6.24%"
"13/03/2020","3,250.15","3,348.33","3,502.90","3,207.40","500.40M","1.56%"
"12/03/2020","3,200.37","3,463.75","3,487.80","3,187.48","547.71M","-12.33%"
"11/03/2020","3,650.58","3,741.91","3,776.81","3,645.01","351.74M","-0.78%"
"10/03/2020","3,679.28","3,781.83","3,902.76","3,663.90","439.66M","-1.53%"
"09/03/2020","3,736.32","3,854.04","3,857.91","3,724.95","510.20M","-8.21%"
"06/03/2020","4,070.41","4,159.91","4,180.18","4,048.14","307.98M","-4.11%"
"05/03/2020","4,244.83","4,351.66","4,354.34","4,222.17","245.92M","-1.97%"
"04/03/2020","4,330.02","4,281.97","4,353.68","4,250.10","223.63M","1.29%"
"03/03/2020","4,274.73","4,287.16","4,362.70","4,261.29","274.84M","1.12%"
"02/03/2020","4,227.54","4,295.18","4,307.05","4,125.13","304.98M","0.28%"
"28/02/2020","4,215.94","4,215.62","4,263.65","4,156.16","380.56M","-3.37%"
"27/02/2020","4,363.05","4,425.44","4,455.10","4,303.94","309.61M","-3.25%"
"26/02/2020","4,509.64","4,474.61","4,526.69","4,382.61","245.40M","0.11%"
"25/02/2020","4,504.56","4,615.08","4,619.94","4,496.66","223.19M","-1.89%"
"24/02/2020","4,591.43","4,649.65","4,655.40","4,564.43","257.57M","-3.74%"
"21/02/2020","4,769.97","4,771.51","4,797.28","4,745.02","148.52M","-0.50%"
"20/02/2020","4,794.12","4,828.51","4,831.85","4,794.12","171.36M","-0.80%"
"19/02/2020","4,832.59","4,814.70","4,832.59","4,804.92","121.30M","0.81%"
"18/02/2020","4,793.61","4,779.15","4,807.88","4,776.50","134.39M","-0.41%"
"17/02/2020","4,813.34","4,808.64","4,814.98","4,797.62","95.19M","0.29%"
"14/02/2020","4,799.31","4,815.17","4,816.04","4,796.89","128.59M","-0.26%"
"13/02/2020","4,811.90","4,798.17","4,813.30","4,763.35","143.25M","-0.13%"
"12/02/2020","4,818.03","4,791.61","4,818.06","4,788.04","148.87M","0.75%"
"11/02/2020","4,782.00","4,774.58","4,785.43","4,764.28","131.49M","0.68%"
"10/02/2020","4,749.79","4,743.38","4,750.68","4,731.11","106.75M","-0.19%"
"07/02/2020","4,759.04","4,760.04","4,771.09","4,737.45","139.95M","-0.16%"
"06/02/2020","4,766.87","4,775.55","4,779.58","4,745.23","167.33M","0.80%"
"05/02/2020","4,729.27","4,677.35","4,743.24","4,674.40","171.16M","0.90%"
"04/02/2020","4,687.07","4,635.96","4,687.08","4,635.12","133.07M","1.61%"
"03/02/2020","4,612.80","4,602.20","4,630.81","4,586.33","125.23M","0.55%"
"31/01/2020","4,587.35","4,650.26","4,653.43","4,581.69","149.47M","-1.01%"
"30/01/2020","4,634.18","4,643.11","4,657.42","4,615.03","141.36M","-1.32%"
"29/01/2020","4,696.08","4,672.86","4,707.98","4,669.25","122.34M","0.46%"
"28/01/2020","4,674.67","4,644.45","4,681.19","4,623.80","133.32M","1.02%"
"27/01/2020","4,627.29","4,667.47","4,680.13","4,616.59","161.04M","-2.45%"
"24/01/2020","4,743.30","4,740.38","4,774.46","4,738.12","126.57M","0.77%"
"23/01/2020","4,706.86","4,723.20","4,744.88","4,696.85","134.17M","-0.64%"
"22/01/2020","4,737.33","4,767.36","4,778.17","4,733.19","108.14M","-0.50%"
"21/01/2020","4,761.21","4,754.34","4,761.84","4,723.52","100.63M","-0.53%"
"20/01/2020","4,786.63","4,794.03","4,796.41","4,779.15","75.76M","-0.24%"
"17/01/2020","4,798.09","4,775.50","4,806.12","4,775.50","137.48M","0.90%"
"16/01/2020","4,755.34","4,753.70","4,767.44","4,740.87","112.48M","0.12%"
"15/01/2020","4,749.42","4,753.72","4,761.56","4,731.19","124.14M","-0.05%"
"14/01/2020","4,751.71","4,749.69","4,754.62","4,706.56","113.92M","0.08%"
"13/01/2020","4,747.97","4,752.71","4,765.50","4,734.65","98.86M","-0.02%"
"10/01/2020","4,748.70","4,763.37","4,764.52","4,742.62","101.88M","-0.10%"
"09/01/2020","4,753.41","4,772.53","4,773.54","4,746.86","111.39M","0.20%"
"08/01/2020","4,743.78","4,711.40","4,743.78","4,698.64","116.19M","0.30%"
"07/01/2020","4,729.76","4,741.95","4,767.87","4,720.17","106.64M","0.04%"
"06/01/2020","4,727.88","4,716.87","4,730.04","4,679.91","113.53M","-0.52%"
"03/01/2020","4,752.62","4,729.42","4,752.62","4,715.20","107.23M","-0.03%"
"02/01/2020","4,754.15","4,733.46","4,768.27","4,729.94","102.93M","1.07%"
"31/12/2019","4,703.82","4,701.27","4,712.68","4,691.11","36.88M","-0.12%"
"30/12/2019","4,709.29","4,742.71","4,748.79","4,709.29","65.18M","-0.82%"
"27/12/2019","4,748.39","4,749.65","4,769.03","4,741.54","80.50M","0.11%"
"24/12/2019","4,743.13","4,738.96","4,746.09","4,738.42","24.79M","0.05%"
"23/12/2019","4,740.70","4,727.46","4,746.09","4,723.30","78.47M","0.15%"
"20/12/2019","4,733.46","4,702.83","4,735.40","4,694.99","219.42M","0.76%"
"19/12/2019","4,697.77","4,689.82","4,697.77","4,674.58","111.37M","0.22%"
"18/12/2019","4,687.66","4,696.56","4,703.85","4,687.29","123.54M","-0.17%"
"17/12/2019","4,695.46","4,709.90","4,709.90","4,684.41","129.71M","-0.34%"
"16/12/2019","4,711.55","4,677.37","4,720.70","4,675.12","123.79M","1.19%"
"13/12/2019","4,655.99","4,693.37","4,696.15","4,647.33","176.43M","0.57%"
"12/12/2019","4,629.46","4,620.16","4,654.58","4,599.71","144.40M","0.35%"
"11/12/2019","4,613.14","4,602.97","4,616.70","4,586.87","102.61M","0.17%"
"10/12/2019","4,605.13","4,594.89","4,607.64","4,551.61","120.87M","0.14%"
"09/12/2019","4,598.60","4,618.60","4,621.74","4,597.88","97.02M","-0.53%"
"06/12/2019","4,623.22","4,584.48","4,623.22","4,579.06","117.97M","1.10%"
"05/12/2019","4,572.80","4,576.17","4,608.22","4,572.74","111.50M","0.09%"
"04/12/2019","4,568.75","4,521.44","4,578.73","4,516.54","131.46M","1.22%"
"03/12/2019","4,513.72","4,560.54","4,571.32","4,489.86","135.89M","-0.99%"
"02/12/2019","4,558.95","4,649.20","4,679.42","4,554.10","152.75M","-1.87%"
"29/11/2019","4,645.82","4,641.30","4,664.29","4,632.43","98.70M","-0.19%"
"28/11/2019","4,654.76","4,653.66","4,657.68","4,645.16","75.33M","-0.26%"
"27/11/2019","4,666.77","4,678.41","4,682.20","4,663.29","114.03M","-0.03%"
"26/11/2019","4,668.35","4,663.00","4,676.56","4,649.14","195.34M","0.17%"
"25/11/2019","4,660.52","4,653.50","4,667.21","4,648.76","100.78M","0.56%"
"22/11/2019","4,634.78","4,625.52","4,661.00","4,625.39","112.73M","0.22%"
"21/11/2019","4,624.70","4,609.54","4,634.32","4,587.56","115.16M","-0.25%"
"20/11/2019","4,636.38","4,625.48","4,642.59","4,608.60","120.68M","-0.21%"
"19/11/2019","4,646.28","4,670.23","4,691.20","4,636.39","118.55M","-0.39%"
"18/11/2019","4,664.62","4,671.38","4,673.44","4,641.31","116.60M","-0.13%"
"15/11/2019","4,670.69","4,663.89","4,674.31","4,642.81","141.86M","0.65%"
"14/11/2019","4,640.38","4,641.68","4,651.24","4,634.77","116.94M","-0.11%"
"13/11/2019","4,645.31","4,647.09","4,653.35","4,618.86","134.15M","-0.28%"
"12/11/2019","4,658.29","4,650.20","4,667.47","4,641.76","120.38M","0.40%"
"11/11/2019","4,639.94","4,625.27","4,651.02","4,623.54","98.85M","0.04%"
"08/11/2019","4,638.01","4,622.38","4,638.01","4,616.30","150.84M","-0.05%"
"07/11/2019","4,640.38","4,638.64","4,644.56","4,624.73","165.28M","0.42%"
"06/11/2019","4,621.20","4,609.36","4,629.93","4,601.08","151.27M","0.27%"
"05/11/2019","4,608.76","4,594.84","4,613.04","4,589.42","131.02M","0.37%"
"04/11/2019","4,591.91","4,565.73","4,600.24","4,565.05","140.62M","1.02%"
"01/11/2019","4,545.60","4,534.28","4,556.38","4,527.68","111.05M","0.57%"
"31/10/2019","4,519.84","4,546.01","4,552.73","4,505.95","175.76M","-0.57%"
"30/10/2019","4,545.63","4,536.86","4,545.63","4,511.84","138.88M","0.32%"
"29/10/2019","4,531.29","4,520.35","4,532.01","4,508.41","115.30M","0.20%"
"28/10/2019","4,522.03","4,511.48","4,532.84","4,507.13","113.22M","0.21%"
"25/10/2019","4,512.70","4,502.25","4,513.03","4,473.56","112.91M","0.64%"
"24/10/2019","4,483.82","4,479.15","4,488.20","4,463.98","136.14M","0.51%"
"23/10/2019","4,461.04","4,433.64","4,464.18","4,429.55","115.66M","-0.04%"
"22/10/2019","4,462.99","4,453.93","4,462.99","4,428.92","103.13M","0.13%"
"21/10/2019","4,457.19","4,445.93","4,468.94","4,439.26","116.65M","0.22%"
"18/10/2019","4,447.36","4,458.13","4,471.20","4,435.34","130.87M","-0.59%"
"17/10/2019","4,473.69","4,475.12","4,520.82","4,471.39","136.02M","-0.35%"
