Date,SPY,BND,GLD,QQQ,VTI
2012-01-27,104.83778381347656,59.83884048461914,168.97000122070312,53.90821075439453,54.18351745605469
2012-01-30,104.47990417480469,59.91017532348633,168.02999877929688,53.952850341796875,53.967933654785156
2012-01-31,104.44012451171875,59.96009826660156,169.30999755859375,54.02425003051758,53.94398880004883
2012-02-01,105.35474395751953,59.89859390258789,169.55999755859375,54.461585998535156,54.56678009033203
2012-02-02,105.52174377441406,59.991580963134766,171.0500030517578,54.63114929199219,54.6625862121582
2012-02-03,107.00099182128906,59.91292953491211,167.63999938964844,55.380882263183594,55.47702407836914
2012-02-06,106.92943572998047,59.941524505615234,167.17999267578125,55.336265563964844,55.44508743286133
2012-02-07,107.1998519897461,59.86286544799805,169.6999969482422,55.4522819519043,55.572845458984375
2012-02-08,107.5179443359375,59.79139709472656,168.5,55.74681854248047,55.69261932373047
2012-02-09,107.65316772460938,59.798526763916016,168.02000427246094,56.1484375,55.78044891357422
2012-02-10,106.85787963867188,59.8414306640625,167.13999938964844,55.7557373046875,55.341270446777344
2012-02-13,107.65316772460938,59.83424758911133,167.50999450683594,56.273399353027344,55.76447677612305
2012-02-14,107.5179443359375,59.91292953491211,167.1199951171875,56.416202545166016,55.684608459472656
2012-02-15,107.01689147949219,59.83424758911133,168.11000061035156,56.02349090576172,55.44508743286133
2012-02-16,108.20193481445312,59.8414306640625,168.0,56.79105758666992,56.10780334472656
2012-02-17,108.48823547363281,59.70561218261719,167.35000610351562,56.6125373840332,56.18764114379883
2012-02-21,108.53597259521484,59.669857025146484,171.02000427246094,56.7732048034668,56.163719177246094
2012-02-22,108.1860122680664,59.870025634765625,172.94000244140625,56.514381408691406,55.98805236816406
2012-02-23,108.66320037841797,59.89859390258789,173.02000427246094,56.88923263549805,56.29945373535156
2012-02-24,108.90180206298828,59.941524505615234,172.22999572753906,57.08559036254883,56.37928009033203
2012-02-27,109.08470153808594,60.04874038696289,171.6999969482422,57.165924072265625,56.427188873291016
2012-02-28,109.4028549194336,60.0416145324707,173.49000549316406,57.74605178833008,56.58688735961914
2012-02-29,108.9734115600586,59.984397888183594,164.2899932861328,57.48722457885742,56.219600677490234
2012-03-01,109.53801727294922,59.887699127197266,166.61000061035156,57.94239044189453,56.650760650634766
2012-03-02,109.20401000976562,60.009464263916016,166.33999633789062,57.897789001464844,56.371307373046875
2012-03-05,108.7586441040039,59.887699127197266,165.64999389648438,57.29978942871094,56.11579895019531
2012-03-06,107.16802215576172,59.98799514770508,162.6999969482422,56.737518310546875,55.213531494140625
2012-03-07,107.91561889648438,60.002349853515625,163.6300048828125,57.17483901977539,55.69261932373047
2012-03-08,108.98925018310547,59.909183502197266,165.27999877929688,57.79066467285156,56.26750564575195
2012-03-09,109.4107894897461,59.851863861083984,166.3800048828125,58.031654357910156,56.54698181152344
2012-03-12,109.41873931884766,59.894840240478516,165.07000732421875,58.05845642089844,56.50703430175781
2012-03-13,111.3911361694336,59.71567153930664,162.3000030517578,59.13838577270508,57.553016662597656
2012-03-14,111.27182006835938,59.36454391479492,159.57000732421875,59.343658447265625,57.433258056640625
2012-03-15,111.91600799560547,59.37889862060547,161.0800018310547,59.513240814208984,57.768619537353516
2012-03-16,112.07099914550781,59.37171936035156,161.3000030517578,59.471221923828125,57.85643005371094
2012-03-19,112.51033020019531,59.21407699584961,161.58999633789062,59.89142990112305,58.072021484375
2012-03-20,112.18282318115234,59.228416442871094,160.1300048828125,59.99871826171875,57.872406005859375
2012-03-21,111.99913024902344,59.4004020690918,160.2100067138672,60.00764846801758,57.808528900146484
2012-03-22,111.19233703613281,59.48639678955078,159.57000732421875,59.882484436035156,57.34543228149414
2012-03-23,111.55178833007812,59.59385299682617,161.52999877929688,59.84670639038086,57.576995849609375
2012-03-26,113.11739349365234,59.58671569824219,164.39999389648438,60.89275360107422,58.37726593017578
2012-03-27,112.76593780517578,59.68702697753906,163.24000549316406,60.982139587402344,58.18480682373047
2012-03-28,112.2068099975586,59.67269515991211,161.50999450683594,60.74074935913086,57.89613723754883
2012-03-29,112.01509094238281,59.80168914794922,161.27999877929688,60.50830078125,57.79186248779297
2012-03-30,112.47838592529297,59.67988967895508,162.1199951171875,60.392059326171875,57.944244384765625
2012-04-02,113.30116271972656,59.676971435546875,162.94000244140625,61.017913818359375,58.43337631225586
2012-04-03,112.83783721923828,59.454078674316406,159.88999938964844,61.0000114440918,58.240943908691406
2012-04-04,111.71955871582031,59.61943054199219,157.2100067138672,60.168582916259766,57.5914192199707
2012-04-05,111.66360473632812,59.73448944091797,158.30999755859375,60.5440673828125,57.55131149291992
2012-04-09,110.40953063964844,59.94302749633789,159.3699951171875,60.08811950683594,56.87773895263672
2012-04-10,108.55631256103516,60.11556625366211,161.10000610351562,59.12255096435547,55.81122589111328
2012-04-11,109.43494415283203,60.02928161621094,161.07000732421875,59.40864562988281,56.27633285522461
2012-04-12,110.86481475830078,60.03645706176758,162.6999969482422,60.08811950683594,57.126304626464844
2012-04-13,109.54678344726562,60.187469482421875,160.85000610351562,59.17620849609375,56.42866897583008
2012-04-16,109.47490692138672,60.187469482421875,160.4600067138672,58.51459884643555,56.372535705566406
2012-04-17,111.09646606445312,60.18031311035156,160.25,59.70368576049805,57.23055648803711
2012-04-18,110.7210464477539,60.22342300415039,159.30999755859375,59.55169677734375,57.030094146728516
2012-04-19,110.01012420654297,60.209007263183594,159.42999267578125,58.88115692138672,56.70131301879883
2012-04-20,110.19380950927734,60.20186996459961,159.5399932861328,58.72023391723633,56.78954315185547
2012-04-23,109.2671890258789,60.273765563964844,159.07000732421875,58.18381881713867,56.300357818603516
2012-04-24,109.6825942993164,60.20186996459961,159.3000030517578,57.87091064453125,56.484806060791016
2012-04-25,111.18435668945312,60.187469482421875,159.6199951171875,59.40864562988281,57.31877136230469
2012-04-26,111.95918273925781,60.26651382446289,161.02999877929688,59.757320404052734,57.735755920410156
2012-04-27,112.14286804199219,60.30249786376953,161.3800048828125,60.11494827270508,57.872074127197266
2012-04-30,111.72748565673828,60.338443756103516,161.8800048828125,59.6857795715332,57.575382232666016
2012-05-01,112.4224853515625,60.25200653076172,161.32000732421875,59.78414535522461,57.944244384765625
2012-05-02,112.08695220947266,60.34567642211914,160.58999633789062,59.95399475097656,57.81595230102539
2012-05-03,111.23226165771484,60.42491149902344,158.97000122070312,59.31923294067383,57.31075668334961
2012-05-04,109.43494415283203,60.48979187011719,159.47000122070312,57.844078063964844,56.35651397705078
2012-05-07,109.51487731933594,60.46815872192383,159.0800018310547,57.8977165222168,56.3966064453125
2012-05-08,109.07548522949219,60.52580642700195,156.0,57.68314743041992,56.18813705444336
2012-05-09,108.428466796875,60.48979187011719,154.47000122070312,57.50434494018555,55.851318359375
2012-05-10,108.6521224975586,60.45378112792969,154.77000427246094,57.38812255859375,55.99567413330078
2012-05-11,108.32462310791016,60.49699401855469,153.55999755859375,57.379180908203125,55.84330368041992
2012-05-14,107.12644958496094,60.60508346557617,151.3300018310547,56.84276580810547,55.209808349609375
2012-05-15,106.51134490966797,60.61952590942383,149.74000549316406,56.655006408691406,54.91313552856445
2012-05-16,106.10398864746094,60.583492279052734,149.4600067138672,56.27057647705078,54.65652084350586
2012-05-17,104.5303726196289,60.63393783569336,152.8000030517578,55.08150863647461,53.71027374267578
2012-05-18,103.63572692871094,60.5978889465332,154.5500030517578,54.366275787353516,53.261234283447266
2012-05-21,105.41703033447266,60.60508346557617,154.64999389648438,55.886146545410156,54.24755096435547
2012-05-22,105.60076141357422,60.504188537597656,152.0800018310547,55.82356643676758,54.26357650756836
2012-05-23,105.65668487548828,60.54743576049805,151.6199951171875,55.93083953857422,54.35982894897461
2012-05-24,105.86434173583984,60.48257827758789,151.41000366210938,55.56428909301758,54.46406173706055
2012-05-25,105.52086639404297,60.55463790893555,152.67999267578125,55.49277877807617,54.33575439453125
2012-05-29,106.79893493652344,60.55463790893555,151.02000427246094,56.199058532714844,54.99330139160156
2012-05-30,105.24925994873047,60.78524398803711,151.91000366210938,55.72522735595703,54.12727355957031
2012-05-31,105.01763916015625,60.90060043334961,151.6199951171875,55.48384094238281,53.990936279296875
2012-06-01,102.37361145019531,61.11433792114258,157.5,54.0086669921875,52.60368347167969
2012-06-04,102.32569122314453,60.96267318725586,157.32000732421875,54.419918060302734,52.55556106567383
2012-06-05,103.10052490234375,60.83985900878906,157.13999938964844,54.643428802490234,52.95650863647461
2012-06-06,105.41703033447266,60.724334716796875,157.2100067138672,55.89509201049805,54.191436767578125
2012-06-07,105.4809341430664,60.74599075317383,154.5,55.67157745361328,54.12727355957031
2012-06-08,106.31962585449219,60.782142639160156,154.72999572753906,56.2079963684082,54.60036087036133
2012-06-11,104.96971893310547,60.83268356323242,155.36000061035156,55.26033401489258,53.838584899902344
2012-06-12,106.17589569091797,60.738773345947266,156.4600067138672,55.93083953857422,54.42396926879883
2012-06-13,105.49689483642578,60.86881637573242,157.1199951171875,55.546409606933594,54.02302932739258
2012-06-14,106.61521911621094,60.83268356323242,157.75,55.752044677734375,54.5843505859375
2012-06-15,107.70563507080078,60.96986389160156,157.83999633789062,56.444725036621094,55.145660400390625
2012-06-18,107.91437530517578,60.97713088989258,157.92999267578125,56.97340774536133,55.3060302734375
2012-06-19,108.95821380615234,60.89765167236328,157.16000366210938,57.5648307800293,55.89142608642578
2012-06-20,108.78153991699219,60.782142639160156,155.97000122070312,57.6096305847168,55.78715515136719
2012-06-21,106.34064483642578,60.883216857910156,152.02000427246094,56.17588424682617,54.5282096862793
