NVDA,SPY
277.77386474609375,453.9200134277344
279.5911865234375,455.1471862792969
265.37158203125,448.8758850097656
269.0362854003906,449.0594787597656
258.66107177734375,441.1068115234375
250.31300354003906,436.52655029296875
241.15606689453125,431.6950988769531
233.4071044921875,423.22064208984375
233.3871307373047,425.0179443359375
222.9220733642578,419.828857421875
227.39569091796875,418.7756652832031
219.12745666503906,416.7077331542969
228.07472229003906,427.05682373046875
244.5112762451172,434.74859619140625
246.02914428710938,437.6861572265625
252.06051635742188,441.9378662109375
239.13893127441406,431.5501403808594
242.84364318847656,433.5793762207031
246.9278564453125,432.1878662109375
250.722412109375,435.743896484375
266.669677734375,442.1214599609375
257.8722229003906,434.1784973144531
239.14894104003906,425.6170349121094
242.32440185546875,424.2255554199219
264.57269287109375,431.0670471191406
264.73236083984375,431.5501403808594
244.72100830078125,422.3315734863281
236.0832977294922,419.5970458984375
233.56687927246094,415.09405517578125
223.5511932373047,407.7308349609375
237.1417999267578,413.8668518066406
241.2259521484375,422.99835205078125
243.5027313232422,421.9161071777344
234.43565368652344,415.490234375
241.8962860107422,423.1336975097656
236.84263610839844,421.0270690917969
229.07237243652344,417.60638427734375
213.25225830078125,405.2956848144531
214.87022399902344,402.2228698730469
229.8513946533203,413.0068054199219
226.29586791992188,411.141845703125
220.7228546142578,405.91412353515625
213.03253173828125,402.9476318359375
229.44190979003906,411.80859375
244.65283203125,420.9401550292969
247.3494415283203,426.20648193359375
264.1982727050781,430.8746337890625
267.0047302246094,430.7486572265625
264.9073486328125,435.78900146484375
256.0185241699219,430.1767272949219
281.14697265625,436.661376953125
276.57275390625,438.79388427734375
281.83612060546875,441.91497802734375
286.2006530761719,447.38189697265625
276.552734375,444.6193542480469
272.517822265625,437.776123046875
266.7850036621094,439.01678466796875
273.2569274902344,442.7776794433594
258.98480224609375,437.184814453125
243.76394653320312,432.813232421875
241.7764434814453,434.99420166015625
230.90008544921875,433.8310546875
218.89515686035156,426.4158935546875
214.77032470703125,424.83587646484375
221.75155639648438,429.7017822265625
212.3134002685547,424.3512268066406
217.5568389892578,424.52569580078125
221.70164489746094,431.378662109375
214.5506134033203,431.058837890625
201.57688903808594,424.6129455566406
194.90528869628906,412.9619445800781
198.7704315185547,415.3561096191406
187.6444091796875,403.3270568847656
183.9190673828125,404.46112060546875
197.57192993164062,414.6775817871094
185.23744201660156,399.3529052734375
195.08506774902344,401.75677490234375
195.77420043945312,403.59844970703125
203.0850067138672,415.88922119140625
188.20372009277344,401.1073303222656
186.51580810546875,398.7131652832031
169.2874298095703,385.94744873046875
175.72933959960938,386.83917236328125
166.0914764404297,380.6938781738281
161.5471649169922,380.2964172363281
176.83795166015625,389.3884582519531
172.42347717285156,387.80853271484375
181.54208374023438,395.7858581542969
169.16758728027344,379.8311462402344
171.02529907226562,377.5047912597656
166.7306671142578,377.6695861816406
168.7681121826172,384.7358093261719
161.33740234375,381.7987976074219
169.53713989257812,385.1719970703125
178.28611755371094,392.8682861328125
187.8740997314453,402.5128173828125
186.48585510253906,400.25433349609375
182.97027587890625,397.016845703125
195.67428588867188,404.5774841308594
186.96524047851562,397.937744140625
187.62442016601562,399.14935302734375
189.02264404296875,402.9781188964844
186.2855224609375,398.5968933105469
180.29177856445312,389.1170654296875
169.56298828125,377.8343811035156
156.3068084716797,363.4886474609375
158.19483947753906,362.39337158203125
165.09765625,367.55975341796875
155.8472900390625,355.39495849609375
158.6343994140625,356.1611022949219
165.4872283935547,365.12701416015625
163.42938232421875,364.46502685546875
162.08079528808594,368.0377197265625
171.08140563964844,379.7391052246094
168.51406860351562,378.28857421875
159.65333557128906,370.5590515136719
155.25791931152344,370.25726318359375
151.43190002441406,367.2491760253906
145.07855224609375,371.1334533691406
149.48394775390625,371.8343200683594
151.14222717285156,373.09014892578125
158.41461181640625,378.677978515625
158.21482849121094,378.3664855957031
151.36196899414062,374.044189453125
150.6627197265625,370.73431396484375
151.48184204101562,368.78729248046875
153.55967712402344,367.8917236328125
157.4556121826172,374.9203186035156
160.8420867919922,371.8246154785156
169.7427978515625,381.8710632324219
177.8843231201172,384.3047180175781
180.311767578125,388.21820068359375
173.00938415527344,384.6162414550781
170.06246948242188,385.08355712890625
165.15760803222656,380.52764892578125
177.71446228027344,390.4085388183594
179.65243530273438,395.3052062988281
181.44058227539062,401.0682373046875
184.21766662597656,399.8805847167969
185.06680297851562,397.2424621582031
188.7329559326172,403.4630126953125
191.94961547851562,403.19049072265625
189.69195556640625,402.509033203125
177.7444305419922,402.0417175292969
170.6818084716797,400.44525146484375
180.78128051757812,408.856201171875
179.2328643798828,408.856201171875
186.89488220214844,415.7777404785156
190.12152099609375,417.49102783203125
188.59312438964844,418.30877685546875
183.15879821777344,415.3396301269531
187.5342254638672,416.5467529296875
178.3038330078125,410.9491882324219
170.16233825683594,402.3922119140625
171.63082885742188,401.418701171875
172.04042053222656,402.7037353515625
178.9431915283203,408.388916015625
162.43043518066406,394.56536865234375
157.84519958496094,391.95635986328125
154.5186767578125,387.653564453125
150.7825927734375,384.703857421875
139.22467041015625,385.9110412597656
136.32765197753906,381.8418273925781
134.50958251953125,380.401123046875
137.03768920898438,387.2349853515625
139.79562377929688,389.76605224609375
143.76268005371094,395.8211669921875
144.94180297851562,400.0753173828125
131.21202087402344,382.67901611328125
131.1820526123047,384.1392822265625
129.1935577392578,379.7780456542969
131.88153076171875,376.8807678222656
133.7201690673828,379.8034362792969
131.6616973876953,375.4438171386719
132.5110626220703,368.8946533203125
125.51629638671875,365.7959899902344
125.06663513183594,359.6671142578125
122.18877410888672,356.1090393066406
124.03739166259766,355.2000427246094
127.26498413085938,362.1890869140625
122.10883331298828,354.6233215332031
121.29943084716797,349.13958740234375
125.02665710449219,358.3573303222656
131.57174682617188,369.4615783691406
131.991455078125,368.6014099121094
131.2020263671875,364.79901123046875
120.66990661621094,354.6233215332031
116.61293029785156,351.9156494140625
115.7735595703125,349.6869812011719
114.9142074584961,348.5335388183594
119.51078033447266,357.73175048828125
112.18624114990234,349.5794372558594
118.79130554199219,358.5626220703125
119.58072662353516,362.77557373046875
120.42009735107422,360.2048034667969
121.84902954101562,357.1843566894531
124.56700897216797,365.86444091796875
125.89600372314453,370.3413391113281
132.5110626220703,376.2551574707031
128.8638153076172,373.4204406738281
131.6616973876953,371.42633056640625
138.2367706298828,380.2628173828125
134.8693084716797,377.51611328125
135.32896423339844,375.8641357421875
132.09140014648438,366.431396484375
134.10987854003906,362.6582946777344
141.4543914794922,367.8780517578125
142.90330505371094,371.39703369140625
145.91107177734375,373.40087890625
137.65721130371094,365.70806884765625
157.3824920654297,385.8052062988281
163.14820861816406,389.5392150878906
162.8284149169922,386.22552490234375
166.53565979003906,389.5196533203125
158.9813232421875,386.548095703125
156.65304565429688,385.3652648925781
153.97503662109375,387.1150207519531
153.05572509765625,385.7074279785156
160.26036071777344,390.89794921875
165.06675720214844,393.3612060546875
162.57861328125,393.27325439453125
158.15191650390625,386.99774169921875
156.27333068847656,386.33306884765625
169.14700317382812,398.5027770996094
171.26597595214844,398.2095642089844
168.67723083496094,397.7501525878906
166.01853942871094,390.5949401855469
159.79159545898438,384.96453857421875
161.12094116210938,384.3096923828125
171.60580444335938,387.3203125
169.92660522460938,384.4269714355469
175.26400756835938,389.9693298339844
180.63136291503906,392.9213562011719
176.65335083007812,390.4091796875
169.4368896484375,380.859130859375
165.6287384033203,376.36260986328125
162.46029663085938,373.17120361328125
160.77113342285156,373.6818542480469
164.9290771484375,379.26934814453125
153.3147735595703,373.858642578125
151.9854278564453,376.0091247558594
141.14077758789062,374.5263671875
140.29116821289062,369.87176513671875
145.95838928222656,376.52960205078125
146.06832885742188,375.5377502441406
143.0797882080078,373.9568176269531
147.41769409179688,376.8438415527344
142.5800323486328,372.5427551269531
148.5171356201172,381.0859375
156.20335388183594,380.86993408203125
159.01197814941406,383.5408935546875
159.9315185546875,388.391845703125
165.02902221679688,389.8059387207031
168.90713500976562,391.31817626953125
176.9331817626953,390.601318359375
173.68479919433594,384.43450927734375
167.56777954101562,381.6358947753906
178.30252075195312,388.74542236328125
191.8358917236328,393.4097900390625
192.55552673339844,392.987548828125
193.13523864746094,393.13482666015625
197.9228973388672,397.4555358886719
203.5501251220703,398.3687438964844
191.52603149414062,393.3705139160156
195.274169921875,399.1543884277344
209.32728576660156,403.3965148925781
216.98355102539062,409.2687072753906
210.89651489257812,404.9185791015625
210.78659057617188,402.4439697265625
221.6212615966797,407.7073974609375
221.9410858154297,403.24920654296875
223.2604522705078,399.75335693359375
212.5457000732422,400.6862487792969
217.77316284179688,405.389892578125
229.59735107421875,405.2033386230469
227.5283660888672,406.5191650390625
219.912109375,400.92193603515625
213.7751007080078,399.9202880859375
206.44871520996094,391.8974914550781
207.438232421875,391.3574523925781
236.52395629882812,393.4392395019531
232.7458038330078,389.2363586425781
234.89474487304688,390.5620422363281
232.04615783691406,389.1185302734375
226.8686981201172,387.62591552734375
233.02565002441406,390.64056396484375
238.7828369140625,396.9056396484375
235.4244842529297,397.1805419921875
232.8053436279297,391.0923156738281
241.7324676513672,391.7306213378906
234.2848663330078,384.50323486328125
229.57635498046875,378.955078125
229.58636474609375,378.4149475097656
240.55284118652344,384.67022705078125
242.20230102539062,382.26434326171875
255.32810974121094,388.97119140625
257.16754150390625,384.423095703125
258.9169616699219,388.11956787109375
261.9059753417969,393.2157897949219
264.59515380859375,386.5128479003906
271.82281494140625,387.5577087402344
267.7041320800781,390.10089111328125
265.2249450683594,390.830322265625
264.01531982421875,389.95306396484375
269.75347900390625,395.6209716796875
273.7421875,397.93743896484375
277.680908203125,403.54620361328125
279.5603332519531,405.0839538574219
274.44195556640625,402.8364562988281
268.72381591796875,401.78173828125
270.28326416015625,403.34906005859375
275.70159912109375,403.7630615234375
271.6028747558594,403.87152099609375
264.8650817871094,402.2253112792969
264.545166015625,407.5679626464844
267.49420166015625,406.5723876953125
269.93341064453125,408.0312194824219
276.581298828125,408.29736328125
279.220458984375,408.2283935546875
270.95306396484375,406.00067138671875
271.1030578613281,406.3160705566406
270.3332824707031,406.73992919921875
262.32586669921875,400.2834167480469
269.47357177734375,398.5879821777344
272.1727294921875,406.5231018066406
277.4010009765625,409.99285888671875
289.00732421875,409.5788269042969
282.0095520019531,404.9754638671875
277.93084716796875,402.19573974609375
275.5316162109375,399.34698486328125
286.7080383300781,406.73992919921875
291.4165344238281,406.8483581542969
285.6183776855469,405.064208984375
288.75738525390625,406.956787109375
285.6883850097656,406.2471008300781
283.3091125488281,405.7147521972656
289.4371643066406,407.1145324707031
292.036376953125,404.3938903808594
301.6832275390625,409.3028259277344
316.6784362792969,413.2457580566406
312.5397644042969,412.6444396972656
311.6600646972656,412.81201171875
306.7816162109375,408.1790771484375
305.2821044921875,405.221923828125
379.6781921386719,408.7310791015625
389.3351135253906,414.0244445800781
400.9813537597656,414.1821594238281
378.2186584472656,411.88543701171875
397.5725402832031,415.79876708984375
393.1439208984375,421.8116760253906
391.58441162109375,421.0033874511719
386.4161071777344,421.9201354980469
374.66864013671875,420.4612121582031
385.0163879394531,423.00439453125
387.6158142089844,423.763427734375
394.7342529296875,427.6077575683594
410.1308898925781,430.42694091796875
429.8765869140625,430.9394836425781
426.4373474121094,436.2821350097656
426.8273010253906,434.7960510253906
